	entrez	symbol	PCA.PC1	PCA.PC2	CTRL2_CNTF_3_weeks_untreated_1	CTRL2_BMP4_3_weeks_untreated_1
ENSG00000149506	22917	ZP1	0.00618811890929628	0.00535658675441405	1	9
ENSG00000149527	9651	PLCH2	-0.0300470987729646	0.00568248761340468	1033	89
ENSG00000149531	NA	NA	0.00180094309091722	0.010510344398256	661	782
ENSG00000149532	79869	CPSF7	-0.00155903682007886	-0.0103929215599407	14655	13981
ENSG00000149541	26229	B3GAT3	0.00321408400757179	0.0104878501053149	7562	9337
ENSG00000149547	9538	EI24	0.00124100875326176	1.00592289060573e-05	15323	17751
ENSG00000149548	80071	CCDC15	-0.00280229241886114	-0.0104025558668955	580	581
ENSG00000149554	1111	CHEK1	0.00192925819439892	4.30699395907925e-05	1035	1429
ENSG00000149557	9638	FEZ1	0.000512811424950782	-0.0104380076548071	29333	31648
ENSG00000149564	90952	ESAM	-0.0086096327571587	0.00521803195958108	138	56
ENSG00000149571	84623	KIRREL3	0.0075716407184475	0.000199776209233172	2454	4872
ENSG00000149575	6327	SCN2B	-0.00289537169568524	0.00527955861056717	44	28
ENSG00000149577	51092	SIDT2	0.00132192819578971	-4.603720139361e-05	12445	14008
ENSG00000149582	84866	TMEM25	-0.00243500453449032	-0.000110595517049739	7924	7794
ENSG00000149591	6876	TAGLN	0.0134802673593489	-0.020824642605189	168869	414948
ENSG00000149596	57158	JPH2	0.0129934512716392	0.0105964465053904	4749	11484
ENSG00000149599	128853	DUSP15	0.00176772321037436	0.0104350409234764	7067	8015
ENSG00000149600	149951	COMMD7	-0.000104041303829155	4.37884874409155e-06	7740	8053
ENSG00000149609	128864	C20orf144	0.00272900244308429	0.00519491262382144	39	60
ENSG00000149633	85449	KIAA1755	0.00924744245484799	-0.000117150316072028	36	276
ENSG00000149634	128497	SPATA25	0.00250171538632646	-0.00528669658432307	63	89
ENSG00000149635	128506	OCSTAMP	0.00062163599009805	4.81560445629173e-06	25	29
ENSG00000149636	79980	DSN1	0.00602955030857946	0.000165071348958204	646	926
ENSG00000149639	140710	SOGA1	0.00379290497911707	-6.4623727651949e-05	18114	23651
ENSG00000149646	140894	CNBD2	0.00226875255354277	-2.11350109514376e-05	216	274
ENSG00000149654	64405	CDH22	0.0344961300232763	2.99425848728284e-06	401	5729
ENSG00000149657	149986	LSM14B	-0.00101848906559621	-0.0104543565983473	12631	11368
ENSG00000149658	54915	YTHDF1	0.000399690334752185	5.99682283094709e-06	14739	15664
ENSG00000149679	81928	CABLES2	0.000149102617194144	-0.0104457101556248	2036	2122
ENSG00000149716	220064	LTO1	-0.00241065321017597	-3.36148267327361e-05	2471	2336
ENSG00000149742	114571	SLC22A9	0.00711000183246165	0.00028708105258267	0	12
ENSG00000149743	83707	TRPT1	0.000631929916345538	-0.0104605352657752	3073	3236
ENSG00000149761	84304	NUDT22	0.000385708353440214	-0.0104343665044843	2970	3121
ENSG00000149781	83706	FERMT3	0.00323024379852806	-0.000121385607803868	29	56
ENSG00000149782	5331	PLCB3	0.00861467583980946	0.0101191816944102	4734	9149
ENSG00000149792	740	MRPL49	-0.00127321534155225	-0.0104469759305022	9972	9521
ENSG00000149798	10435	CDC42EP2	0.00354861771225938	-1.84242799608351e-05	1064	1409
ENSG00000149806	2197	FAU	-0.00338517696640381	0.0105936940573497	28578	23789
ENSG00000149809	7108	TM7SF2	-0.0059869968420521	0.0105962325450134	10386	7004
ENSG00000149823	738	VPS51	-0.00430043791262126	0.000160608023168276	15223	13726
ENSG00000149922	6911	TBX6	0.00103921940164202	-0.00525486829328597	39	43
ENSG00000149923	5531	PPP4C	0.00169984933879091	0.0104478771855549	12513	14129
ENSG00000149925	226	ALDOA	0.00337136713014723	1.50972338775427e-05	89273	112110
ENSG00000149926	83723	TLCD3B	0.0110250177477792	-0.000126980202438042	389	872
ENSG00000149927	8448	DOC2A	0.00463916646617021	-0.00528299994668327	91	143
ENSG00000149929	8479	HIRIP3	-0.00283619802980254	4.68639304593649e-05	3490	3386
ENSG00000149930	9344	TAOK2	0.00107149936829121	-0.0104416838562329	19236	23195
ENSG00000149932	124446	TMEM219	0.00092247767661331	-0.0104542939700396	5783	6536
ENSG00000149948	8091	HMGA2	0.00210313952205177	1.01856169460143e-05	1033	1248
ENSG00000149970	22866	CNKSR2	-0.00311356123040709	0.0103791542738977	1565	1361
ENSG00000149972	53942	CNTN5	-0.0105962510895786	0.000372236120449466	69	10
ENSG00000150051	283078	MKX	-0.0066393441330604	-4.97475408086651e-05	19	4
ENSG00000150054	143098	MPP7	-0.00290960200732664	-0.00516075775267905	19	16
ENSG00000150093	3688	ITGB1	0.00432601837872702	-0.0207251169778412	172300	235183
ENSG00000150175	728798	FRMPD2B	-0.00820739679755747	-7.95424365156654e-05	45	8
ENSG00000150275	65217	PCDH15	-0.0190743113903003	-0.00487762240708918	765	69
ENSG00000150281	1489	CTF1	0.00530382749258318	-2.40244152510674e-05	1210	1805
ENSG00000150316	51503	CWC15	0.000690788692771353	0.0104755380795319	6125	6342
ENSG00000150347	84159	ARID5B	0.00658987530160191	0.0105021106442205	14280	21255
ENSG00000150361	57626	KLHL1	-0.01499886486295	-0.0056483681814399	159	22
ENSG00000150394	1006	CDH8	-0.00149770563891032	3.8487117751876e-05	1364	1105
ENSG00000150401	55208	DCUN1D2	0.000548946503779782	0.0104615701828859	1750	1856
ENSG00000150403	55002	TMCO3	0.00165681654821712	0.0104560155186849	15300	17301
ENSG00000150433	219854	TMEM218	-0.000444657558916486	0.0104455149395618	3106	2837
ENSG00000150455	114609	TIRAP	-0.00176268707562385	7.01423647335512e-06	810	726
ENSG00000150456	221143	EEF1AKMT1	0.0030422711227225	-0.0105288439290891	1012	1234
ENSG00000150457	26524	LATS2	0.00332686383271921	-0.0104194939221514	7444	9558
ENSG00000150459	10284	SAP18	0.00345859183246616	-1.39864461826033e-06	20710	20933
ENSG00000150471	23284	ADGRL3	0.00182382185825458	-0.0104615835969197	15003	19128
ENSG00000150477	57536	KIAA1328	0.00313139400354861	0.0105034883846431	1783	1582
ENSG00000150510	220108	FAM124A	-0.0171935885593389	-1.17996801738252e-05	10105	3518
ENSG00000150527	4253	MIA2	0.000525409228016828	-1.7779051809904e-05	2053	2358
ENSG00000150540	3176	HNMT	-0.0013911940795868	-6.3242275291652e-05	3660	2869
ENSG00000150551	116372	LYPD1	-0.00767408662480002	0.010588949871039	57454	34620
ENSG00000150556	130576	LYPD6B	-0.00195980589594753	-0.00517721057673379	46	56
ENSG00000150593	27250	PDCD4	-0.000864531667824676	0.0104433352588617	15759	12381
ENSG00000150594	150	ADRA2A	0.0135584976684289	4.65777109672127e-05	191	600
ENSG00000150625	2823	GPM6A	-0.0130529977298768	0.000510510446591632	103675	48102
ENSG00000150627	116966	WDR17	-0.00364752691765112	3.71299240144292e-05	4030	2494
ENSG00000150628	132851	SPATA4	-0.00463807789097095	0.00022446227443092	109	65
ENSG00000150630	7424	VEGFC	0.00253030155173462	-7.05989859512752e-05	167	218
ENSG00000150636	79839	CCDC102B	-0.00557858890688947	7.59871137210395e-05	806	467
ENSG00000150637	10666	CD226	-0.00368790409693962	-0.00517673776554551	111	151
ENSG00000150656	84735	CNDP1	0.000801153502714294	1.16583686079549e-05	5	7
ENSG00000150667	161835	FSIP1	-0.00736414064864378	8.73255008570836e-05	1301	839
ENSG00000150672	1740	DLG2	0.016030780769193	0.0100220287428606	597	1004
ENSG00000150687	11098	PRSS23	0.00137695636592386	-0.0209016662753403	72250	82174
ENSG00000150712	54545	MTMR12	0.0055603788879309	0.000253800740322863	4420	6071
ENSG00000150722	151242	PPP1R1C	-0.00278832399265848	-0.0051836937712723	42	25
ENSG00000150753	22948	CCT5	0.00335424636688616	-0.0104246724890541	21648	26298
ENSG00000150756	134145	ATPSCKMT	0.000329388484578708	0.0104317051042786	1576	1519
ENSG00000150760	1793	DOCK1	-0.000954869560662785	1.74123114558265e-05	22347	19265
ENSG00000150764	85458	DIXDC1	0.00729211769684818	-7.37045674501083e-05	8101	15721
ENSG00000150768	1737	DLAT	-0.00209488506764015	0.0104312608965002	7049	6280
ENSG00000150773	120379	PIH1D2	-0.0134679173426421	-6.37082027724393e-05	1241	516
ENSG00000150776	55216	NKAPD1	-0.00699150212158414	1.68523470163857e-05	5718	5405
ENSG00000150779	26521	TIMM8B	0.000552208775611278	0.0104609532241767	6784	7267
ENSG00000150782	3606	IL18	-0.0100190311618754	-6.32713209068079e-05	114	28
ENSG00000150787	5805	PTS	0.00466236077107373	-6.58826431891163e-05	2100	3024
ENSG00000150867	5305	PIP4K2A	0.00730930011824624	-0.0105199616861666	4595	8717
ENSG00000150873	130813	C2orf50	0.00176801598810049	-8.0220369059432e-06	2180	870
ENSG00000150893	341640	FREM2	-0.0103348637902199	0.0101131223418745	3753	1927
ENSG00000150907	2308	FOXO1	0.0110645595580681	-0.010577465914117	6033	12804
ENSG00000150938	51232	CRIM1	0.0117105313412049	0.0206293910972724	57190	116413
ENSG00000150961	9871	SEC24D	0.00516787289481323	-0.0106044923549389	10783	15799
ENSG00000150967	23457	ABCB9	-0.000921590715670924	1.1118638117061e-05	1273	1321
ENSG00000150977	196383	RILPL2	-0.00308081996648473	9.31266706881936e-05	3033	2542
ENSG00000150990	57647	DHX37	-0.000853161256260777	-1.82269636678662e-06	4970	4930
ENSG00000150991	7316	UBC	0.00065901784147235	0.0208837611541431	205436	220625
ENSG00000150995	3708	ITPR1	0.00844064195126597	3.54312660213004e-05	1659	3170
ENSG00000151006	339105	PRSS53	0.00294435795514677	0.0103756885258476	435	688
ENSG00000151012	23657	SLC7A11	0.00503717943467642	0.000189575884178606	8227	11813
ENSG00000151014	25819	NOCT	-0.000394271241992891	0.0104359859123514	838	924
ENSG00000151023	219670	ENKUR	-0.0146901456297098	0.00995775842532097	4881	2196
ENSG00000151025	57512	GPR158	-0.00659645218833106	-0.0105008668277158	1174	720
ENSG00000151062	93589	CACNA2D4	0.00230633210254259	-0.00524974582583696	7	13
ENSG00000151065	196513	DCP1B	-0.000896075350341171	6.29318896027658e-06	2662	2574
ENSG00000151067	775	CACNA1C	0.00841722350133092	-0.0104031474425369	6881	17538
ENSG00000151079	3742	KCNA6	0.0101554742743926	3.74672889544477e-05	1	34
ENSG00000151090	7068	THRB	0.00400562500258111	5.83187946248052e-05	976	1298
ENSG00000151092	55768	NGLY1	0.000110232646010482	-4.50626516776786e-07	2983	2990
ENSG00000151093	54995	OXSM	-0.00302141435391194	0.0103617275170499	622	591
ENSG00000151116	55293	UEVLD	-0.000932930530496452	0.0104562708069104	6439	5919
ENSG00000151117	144110	TMEM86A	0.00550807440048057	0.000263692530685312	958	1706
ENSG00000151131	121053	NOPCHAP1	0.005480623455261	-5.7459951760189e-05	2540	1780
ENSG00000151135	90488	TMEM263	0.00549828119910197	0.0103822082177563	14205	20741
ENSG00000151136	121551	ABTB3	-0.00686515926574274	-7.04153101775373e-06	22190	16459
ENSG00000151148	89910	UBE3B	0.00463616054928215	0.000102244319173356	7395	10011
ENSG00000151150	288	ANK3	-0.0103755818494814	-0.000322184675913882	10628	5422
ENSG00000151151	253430	IPMK	0.00162332677809784	1.93414915946238e-05	1642	1893
ENSG00000151164	144715	RAD9B	-0.00212158746169931	-0.00522820054992445	52	50
ENSG00000151176	196463	PLBD2	0.00391842400728691	-8.83618039371534e-05	14784	20126
ENSG00000151208	9231	DLG5	-0.00259131005251475	8.21368736060874e-05	51815	45142
ENSG00000151224	4143	MAT1A	-0.000956414128924541	1.77044191924771e-05	9	9
ENSG00000151229	114134	SLC2A13	0.0117191546937877	0.0101847526640368	2563	5815
ENSG00000151233	283464	GXYLT1	0.00372963707998775	0.0105535210399884	5415	5742
ENSG00000151239	5756	TWF1	0.00131695969261818	-4.3045629322303e-06	20464	20742
ENSG00000151240	22982	DIP2C	0.00323781194440593	-0.0104026524874387	14790	18858
ENSG00000151247	1977	EIF4E	-0.000563460590274729	4.57880128384479e-06	9175	9587
ENSG00000151276	9223	MAGI1	0.000212876535683344	0.0104435415180387	13519	14835
ENSG00000151287	93081	TEX30	0.00391453352235376	-8.76260379781907e-05	333	470
ENSG00000151292	1456	CSNK1G3	0.0029405318284692	0.0103764121204155	4488	6117
ENSG00000151303	NA	NA	-0.000119074550523501	-2.97632310075266e-06	13	13
ENSG00000151304	153443	SRFBP1	0.000221645775885368	-0.0104441320958186	1466	1479
ENSG00000151320	9472	AKAP6	-0.0108857737434155	0.000100646467656652	14602	8239
ENSG00000151322	64067	NPAS3	-0.0152913833743204	-0.000371543477193843	18106	6067
ENSG00000151327	283635	FAM177A1	0.00732582716398802	-8.00796797670737e-05	7770	12360
ENSG00000151332	51562	MBIP	-0.00234348813435494	-0.0104893246322723	2420	2223
ENSG00000151338	145282	MIPOL1	-0.00352706663611408	0.0104573561450254	1180	975
ENSG00000151348	2132	EXT2	0.00253333519703535	9.19992866398763e-05	23021	27633
ENSG00000151353	129787	TMEM18	-0.00057712368147341	-0.0104154483351204	3300	3121
ENSG00000151364	65987	KCTD14	0.00324295319023758	3.93827939723392e-05	76	113
ENSG00000151366	4718	NDUFC2	0.00408920305433938	4.25125682913604e-05	15493	21934
ENSG00000151376	10873	ME3	-0.0068223815144112	-1.51316312935745e-05	1487	1226
ENSG00000151388	81792	ADAMTS12	-0.00025905589193755	-1.99876762010698e-06	7941	8601
ENSG00000151413	80224	NUBPL	-0.00708260507473393	3.40816777657505e-05	2404	2100
ENSG00000151414	140609	NEK7	0.00668536360855679	4.10443677848879e-05	5005	10081
ENSG00000151422	2241	FER	0.00306687967408148	7.26817018690942e-05	11512	12101
ENSG00000151445	63894	VIPAS39	0.00307732373056267	7.07065287571566e-05	4124	5372
ENSG00000151458	57182	ANKRD50	0.00205876804465042	-0.0104244304687999	17756	20146
ENSG00000151461	26019	UPF2	0.000139489596329984	-8.84556972860755e-07	7057	6977
ENSG00000151465	8872	CDC123	0.00184559475767116	0.0104203139075241	7647	8766
ENSG00000151466	132320	SCLT1	-0.00147831887738393	-0.0104897728811243	1519	1366
ENSG00000151468	83643	CCDC3	0.0216982068841197	-0.0106304303990801	2555	10841
ENSG00000151470	132321	C4orf33	-0.00417552491687679	0.000136984559337888	1929	1392
ENSG00000151474	55691	FRMD4A	-0.0080510872050462	-0.000109103604134976	17023	12080
ENSG00000151490	5800	PTPRO	0.000143508392599562	3.45453571240894e-06	2091	2038
ENSG00000151491	2059	EPS8	0.00886619405540372	-0.0104880564592636	7673	14193
ENSG00000151498	27034	ACAD8	-0.00442057854160933	-0.0105860226375247	5732	4362
ENSG00000151500	29087	THYN1	-0.00290017776589814	-0.0103840438542625	5246	4483
ENSG00000151502	112936	VPS26B	-0.000170216907066433	1.59656102665425e-06	15603	15832
ENSG00000151503	23310	NCAPD3	2.30575515231711e-05	0.0104424713050292	3047	3054
ENSG00000151532	143187	VTI1A	0.00281317231027484	0.010400498268967	3156	4036
ENSG00000151552	5860	QDPR	-0.00122105775809092	-1.3832348027808e-05	7203	5803
ENSG00000151553	57700	FHIP2A	0.00357051170425376	-0.0104655724478183	4589	6092
ENSG00000151572	121601	ANO4	0.0311606406488708	-0.00980920776907317	235	2465
ENSG00000151575	374618	TEX9	-0.00557439847224462	-0.0103678129689815	4101	2958
ENSG00000151576	79691	QTRT2	-0.000119612962735279	-2.87449893638155e-06	3781	4037
ENSG00000151577	1814	DRD3	0.00224533994356893	-1.67072335084615e-05	138	175
ENSG00000151611	166785	MMAA	0.00195941359343548	3.73669703025652e-05	1784	1832
ENSG00000151612	152485	ZNF827	0.00123944807628034	0.010453361973564	17566	17924
ENSG00000151617	1909	EDNRA	0.0173066592681755	-0.0045783999989456	76	413
ENSG00000151623	4306	NR3C2	0.00261977093390078	0.0103554882136232	2343	1804
ENSG00000151632	1646	AKR1C2	-0.00288610972724194	-0.00532837259088193	136	139
ENSG00000151640	10570	DPYSL4	0.000103649693779736	-4.30478770838471e-06	13419	14189
ENSG00000151651	101	ADAM8	0.0026079919894587	0.0103577158398708	534	514
ENSG00000151657	22944	KIN	0.0035223361563826	-1.34539293503078e-05	1732	1905
ENSG00000151665	5281	PIGF	-0.000863248402376307	8.49780908777533e-08	2394	2225
ENSG00000151687	150709	ANKAR	-0.00343947958480697	0.00521928794410122	74	76
ENSG00000151689	3628	INPP1	0.00131572955689519	-0.0104470795109219	1489	1688
ENSG00000151690	54842	MFSD6	-0.00193292651899299	3.9209808350947e-05	4021	3016
ENSG00000151692	9781	RNF144A	0.00620514008822628	0.000131863924992824	3601	5822
ENSG00000151693	8853	ASAP2	-0.00258178798137895	0.0104417576594084	6433	5256
ENSG00000151694	6868	ADAM17	-0.00134008132462527	8.67731081297339e-06	21441	19953
ENSG00000151702	2313	FLI1	0.0131876347521089	-0.000535972911933811	31	143
ENSG00000151715	120224	TMEM45B	-0.0138276902473341	4.33181300406045e-06	60	5
ENSG00000151718	80014	WWC2	0.00226242065234494	6.16484708506836e-05	9416	11900
ENSG00000151725	79682	CENPU	0.00390482202926955	-0.0103656250036255	272	335
ENSG00000151726	2180	ACSL1	0.00967099218059416	-0.0106402593528688	2840	5795
ENSG00000151729	291	SLC25A4	-0.000352109184726511	-0.0104376064299682	8963	9200
ENSG00000151743	196394	AMN1	0.000110916043696946	-5.79870239031163e-07	1827	1793
ENSG00000151746	636	BICD1	0.00637966071341839	9.88586988167074e-05	8035	9992
ENSG00000151748	60485	SAV1	-0.0013062763792854	4.30771401216369e-05	3835	3579
ENSG00000151773	160857	CCDC122	0.0052440607365976	0.0104302862248934	607	479
ENSG00000151778	387923	SERP2	-0.0039684611674364	-0.0052868509899787	236	170
ENSG00000151779	51594	NBAS	-0.000909693428686344	8.86863100543178e-06	13825	13043
ENSG00000151789	79750	ZNF385D	-0.00366211860099329	-0.0104031180968527	3274	1584
ENSG00000151790	6999	TDO2	0.0030712687009231	0.00529335544721678	11	16
ENSG00000151806	60558	GUF1	-8.74877602926924e-05	-3.85087135282568e-06	5614	5502
ENSG00000151812	341880	SLC35F4	-0.00141589609436141	-5.85706464584165e-05	11	8
ENSG00000151834	2555	GABRA2	-0.0345838672221789	0.0104566061334771	378	54
ENSG00000151835	26278	SACS	0.000429881469418074	0.0104432946856948	25854	27287
ENSG00000151838	729665	CCDC175	-0.00347936282085386	0.00522683063554479	8	5
ENSG00000151846	5042	PABPC3	0.00021798472203669	0.00522107166596039	27	29
ENSG00000151849	55835	CENPJ	-0.000356300284309915	6.19377848708923e-06	921	1120
ENSG00000151876	26272	FBXO4	-0.00186164302511192	-5.58572760606058e-05	180	113
ENSG00000151881	64417	TMEM267	0.0133406716228951	-0.0103552347606145	1148	1998
ENSG00000151883	79668	PARP8	-0.00751558670959209	0.00011596688057698	3464	2005
ENSG00000151892	2674	GFRA1	-0.0151526898170998	0.000254914862630621	29334	9092
ENSG00000151893	143384	CACUL1	-0.00369946539683783	-0.000116219498466683	12585	10677
ENSG00000151914	667	DST	-0.0027772030101504	0.0209217220119366	103411	96638
ENSG00000151917	221336	BEND6	-0.000441544310193948	-0.0104410890168964	5964	6163
ENSG00000151923	7073	TIAL1	0.00294030068414739	9.66202374279715e-05	12664	13541
ENSG00000151929	9531	BAG3	0.00557429764766815	-0.0105181831440424	11118	16797
ENSG00000151948	144423	GLT1D1	-0.00132840342887756	-3.43242035720256e-05	28	23
ENSG00000151952	121256	TMEM132D	-0.00314089552190317	-0.0105016914637235	8605	7216
ENSG00000151967	29970	SCHIP1	-0.00782550583591404	-0.0102684290079658	15078	8753
ENSG00000152049	23704	KCNE4	0.0277258299282991	-2.19869766917976e-05	251	971
ENSG00000152056	130340	AP1S3	0.00634221652843019	0.000105940118523722	590	840
ENSG00000152061	9910	RABGAP1L	0.00306423806642729	0.010516188871427	5801	6638
ENSG00000152076	91409	CCDC74B	0.00314604716606192	0.010500717188159	2335	2940
ENSG00000152078	148534	TLCD4	0.00478630581009834	7.38489459213102e-05	210	327
ENSG00000152082	80097	MZT2B	-0.00210302002140516	-1.02082168299256e-05	14131	12610
ENSG00000152092	460	ASTN1	-0.00780042211001655	0.000169834764694547	8565	4927
ENSG00000152102	130074	FAM168B	-0.0011999856438395	6.37685043456103e-05	40208	38243
ENSG00000152104	5784	PTPN14	0.00689360386236755	-0.0104413454828912	15475	24902
ENSG00000152117	150776	SMPD4BP	0.00311671201593314	6.32574420608962e-05	1351	1729
ENSG00000152127	4249	MGAT5	0.0108615834428086	-9.60716138711898e-05	20373	43675
ENSG00000152128	81615	TMEM163	-0.0144957185839313	-0.0109650266709624	10985	4310
ENSG00000152133	253635	GPATCH11	1.71634645098229e-05	-0.0104430665806022	3759	4098
ENSG00000152137	26353	HSPB8	0.00268898915343202	-1.90238843078424e-05	7088	8763
ENSG00000152147	79833	GEMIN6	0.00267458584656709	-1.62999403600273e-05	1151	1019
ENSG00000152154	130733	TMEM178A	0.00239997978003361	3.56333788410384e-05	9407	11623
ENSG00000152192	5457	POU4F1	-0.00368414457332404	-0.00517744876418599	17	6
ENSG00000152193	79596	OBI1	0.000873973656597073	-2.11333113489806e-06	3225	3528
ENSG00000152207	57105	CYSLTR2	-0.0119078355186592	0.000293938120266466	66	30
ENSG00000152208	2895	GRID2	-0.0157969409990819	-0.000928620725174583	2199	720
ENSG00000152214	6014	RIT2	0.00459132316640024	-0.00511077985960825	15	37
ENSG00000152217	26040	SETBP1	-0.00339207019720044	0.0104318257070362	14219	11887
ENSG00000152219	120534	ARL14EP	0.00197742306702735	3.39610304684735e-05	3737	3976
ENSG00000152223	57724	EPG5	0.00202849454595601	0.0103857240195194	6503	6900
ENSG00000152229	9050	PSTPIP2	-0.0013146279890019	4.46565910737771e-05	1639	1606
ENSG00000152234	498	ATP5F1A	-0.00295525880309119	-0.0105367989582345	67893	59008
ENSG00000152240	115106	HAUS1	0.000737813498623992	-1.71558097605406e-05	1648	1656
ENSG00000152242	147339	C18orf25	0.00768088553675709	-0.000147228086358371	5870	8128
ENSG00000152253	57405	SPC25	-0.00370973950830725	-0.000114276465243912	46	59
ENSG00000152256	5163	PDK1	0.00792835127323481	-0.000194028644139408	2122	3193
ENSG00000152270	5140	PDE3B	-0.00385211282932029	7.58210774506212e-05	243	176
ENSG00000152284	83439	TCF7L1	-0.00366267202247723	3.99941563061518e-05	6061	5026
ENSG00000152291	10618	TGOLN2	0.00244777029172131	-5.49907281860943e-05	46258	56916
ENSG00000152292	284948	SH2D6	-0.00467689058602255	6.86305122627871e-05	67	26
ENSG00000152315	56659	KCNK13	0.037645675046018	-0.000592645630568951	427	6109
ENSG00000152332	127933	UHMK1	0.00601369511701	0.000168069872389115	15902	24258
ENSG00000152348	83734	ATG10	0.00374265827482226	0.0105510584801613	1382	1608
ENSG00000152359	134359	POC5	0.000336741880867875	-2.49490605560623e-06	992	1155
ENSG00000152377	6695	SPOCK1	-0.00298515834288895	0.0105180427976247	17500	14574
ENSG00000152380	167555	FAM151B	-0.0031924638724841	-0.0103287668974822	479	354
ENSG00000152382	117143	TADA1	-0.00399842833381226	-5.96798239023994e-05	3410	2710
ENSG00000152402	2977	GUCY1A2	0.0235568741233394	-0.00053893273789445	8185	32197
ENSG00000152404	143884	CWF19L2	0.00256967541173209	-0.0104394669381809	2481	3037
ENSG00000152409	133746	JMY	-0.000691745461528501	-3.2349545601207e-05	6588	6490
ENSG00000152413	9456	HOMER1	0.00961876219157504	-0.0106303816516008	2237	2874
ENSG00000152422	7518	XRCC4	0.0120480691998862	-0.000320459022087152	1095	2457
ENSG00000152433	284306	ZNF547	-0.0025685306171589	-0.01052835074232	498	536
ENSG00000152439	374928	ZNF773	4.31294682899646e-05	-5.07929556285729e-07	1582	1649
ENSG00000152443	284309	ZNF776	-0.00270654368496944	-0.0104206638046518	4322	4541
ENSG00000152454	10172	ZNF256	0.000688161501423305	0.0104352419338364	814	842
ENSG00000152455	79723	SUV39H2	-0.00396826730940377	0.0103776237333935	1279	959
ENSG00000152457	64421	DCLRE1C	-0.00724095302159724	-0.0103789792528276	985	1010
ENSG00000152464	10557	RPP38	-0.00199496396812028	-0.000112229703558463	1811	1505
ENSG00000152465	9397	NMT2	0.00242164919965186	-5.00507243855671e-05	5386	6119
ENSG00000152467	284312	ZSCAN1	-0.00557173233613836	-0.0103683171868933	715	499
ENSG00000152475	116412	ZNF837	-0.00205859561285981	6.29762649623414e-05	588	523
ENSG00000152484	219333	USP12	0.00437119295987078	-1.08171776982631e-05	5251	7078
ENSG00000152492	152137	CCDC50	0.00558798553950528	-7.77641987185144e-05	17472	20935
ENSG00000152495	814	CAMK4	0.0118703236846084	-0.000286843906813103	5203	10686
ENSG00000152503	55521	TRIM36	-0.000755164579146697	2.04372347292027e-05	6003	6783
ENSG00000152518	678	ZFP36L2	-0.00752633389973572	0.000117999382128344	17727	11168
ENSG00000152520	255967	PAN3	-0.00196352801072085	-3.6588854404017e-05	5100	4474
ENSG00000152527	130271	PLEKHH2	0.0100626207389268	-0.00027131629851831	195	464
ENSG00000152556	5213	PFKM	0.000897438441367997	0.0104364566146095	23632	22723
ENSG00000152558	114908	TMEM123	-0.00145591426759324	-0.0104124240294333	40925	38751
ENSG00000152578	2893	GRIA4	-0.00949594831446345	0.00538565137648412	150	77
ENSG00000152580	285313	IGSF10	-0.00246472302613165	-2.33891786011548e-05	35	23
ENSG00000152582	79925	SPEF2	-0.0100324168507962	-0.010503747418648	4451	2337
ENSG00000152583	8404	SPARCL1	-0.00564002792185258	0.0105306140103866	78691	56542
ENSG00000152592	1758	DMP1	0.00670297253909872	0.00525921797361511	4	27
ENSG00000152601	4154	MBNL1	0.00490333823167491	0.0103315514479591	7479	10772
ENSG00000152611	133690	CAPSL	-0.0219797283220417	0.0106836715487827	2878	770
ENSG00000152620	133686	NADK2	-0.000635110999036214	1.81292795965418e-05	17804	14351
ENSG00000152642	23171	GPD1L	0.0208461826741468	-0.000678976523246729	3453	14901
ENSG00000152661	2697	GJA1	0.00199913667610208	0.0209158697478629	189979	223297
ENSG00000152669	10309	CCNO	-0.00515130915701182	-0.0102846553491923	320	238
ENSG00000152683	55676	SLC30A6	0.00106073801004859	-0.0104396486752199	4643	4933
ENSG00000152684	53918	PELO	0.00378337649701674	0.0103801858830844	3014	3894
ENSG00000152689	25780	RASGRP3	-0.0110493641239189	0.00013158457312589	1257	784
ENSG00000152700	51128	SAR1B	-0.001609897348404	-2.18812565305648e-05	8084	7658
ENSG00000152705	347732	CATSPER3	-0.00320519787274076	-0.00526802685008073	46	28
ENSG00000152749	160897	GPR180	0.0010672456833356	-0.0104408794021239	1794	1990
ENSG00000152760	200132	DYNLT5	-0.00705069304550588	2.80464957278046e-05	5651	1524
ENSG00000152763	79819	DNAI4	-0.00760218448724912	0.000132344195491897	5679	2965
ENSG00000152767	10160	FARP1	0.00420462696752779	2.06836735305121e-05	26626	34920
ENSG00000152778	24138	IFIT5	-0.00128867945317596	-1.04377740334902e-06	4540	4299
ENSG00000152779	387700	SLC16A12	-0.00406870823439721	0.000116783458403599	13	8
ENSG00000152782	53354	PANK1	0.00452004034269704	-3.89670971160745e-05	1265	1325
ENSG00000152784	56978	PRDM8	-0.0131881906370105	-0.00990692954992898	7138	2767
ENSG00000152785	651	BMP3	-0.00755030542333968	-0.000203811126251105	24	2
ENSG00000152795	9987	HNRNPDL	-0.000900088109968342	0.01045005966988	38406	36337
ENSG00000152804	3087	HHEX	-0.006391738512212	0.000229769433771445	712	412
ENSG00000152818	7402	UTRN	-0.00475222202916193	-0.0105233024386688	13298	10400
ENSG00000152822	2911	GRM1	-0.0285541276698282	0.00540013789755201	527	25
ENSG00000152894	5796	PTPRK	0.00153523456470031	3.60014332166497e-05	7730	8595
ENSG00000152904	9453	GGPS1	-0.00119206066155923	-0.0104623238503568	6837	6149
